impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,29,Otras,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"9,091","9,091","0,40368722",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,9,Otros,1,Afectaciones y Devoluciones,12,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"0,446","0,446",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,9,Otros,2,Especificados,12,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"75,262","75,262","14,6822909",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,9,Otros,9,No Especificados,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,6566",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,3,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"154,151","154,151","17,544232",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"2,559","2,559",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,73,Ministerio de Def,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"2,4","2,4",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,776727",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,370,Ministerio de Defensa (Gastos Propios),14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,73,Ministerio de Defensa,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"4,326","4,326","0,04984",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,20,Ministerio de Defensa,0,Ministerio de Defensa,372,Instituto de Investigaciones Científicas y Técnicas para la Defensa (CITEDEF),14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,69,INST. INVESTIGACIONES CIENTIFICAS Y TECNICAS DE LAS FFAA,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"9,2","9,2",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,2,Derechos,3,De Inscripción,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"660,605","660,605","51,35253042",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,2,Derechos,5,De Examen,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"12,837","12,837",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,2,Derechos,9,Otros,71,Ejército,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"243,874","243,874",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"313,438","313,438",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,7282051",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,12,Ingresos No Tributarios,5,Alquileres,9,Otros,71,Ejército,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"75,403","75,403",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"388,839","388,839","75,23438591",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,71,Ejército,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"1801,952","1801,952","177,45470645",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"42,334","42,334",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,04739046",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,12,Ingresos No Tributarios,9,Otros,2,Especificados,62,Armada Argentina,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"354,258","354,258","19,45029774",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"23,5","23,5",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,62,Armada Argentina,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"163,164","163,164","4,11340341",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,22,Estado Mayor General de la Armada Argentina,0,Estado Mayor General de la Armada Argentina,379,Estado Mayor General de la Armada Argentina,22,Transferencias de Capital,5,De Gobiernos e Instituciones Provinciales y Municipales,6,De Gobiernos Municipales,0,De Gobiernos Municipales,1.4,Transferencias Internas,12223400,De Gobiernos Municipales,0,GENERICO,"262,688","262,688",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,2,Derechos,9,Otros,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,"13,7293","13,7293","0,1398",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"14,2","14,2",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"0,735","0,735","0,1879328",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,12,Ingresos No Tributarios,9,Otros,2,Especificados,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,"595,210582","595,210582","0,64307173",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,45,Ministerio de Defensa,23,Estado Mayor General de la Fuerza Aérea Argentina,0,Estado Mayor General de la Fuerza Aérea Argentina,381,Estado Mayor General de la Fuerza Aérea Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,54,Fuerza Aérea,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,"45,30625","45,30625","0,09397",Última actualización del ejercicio 2022: 05 Agosto 2022.
